id,created_at,updated_at,ticket_id,job_type_id,assignment_username,ticket_created_at,scheduled_date,system_scheduled_date,assigned_at,unaccepted_at,accepted_at,checkedin_at,rescheduled_at,reschedule_date,reassigned_at,solved_at,checkedout_at,hold_at,removed_at,unassigned_at,client_branch,parked_at,assigned_from,assigned_by,reassigned_from,reassigned_by,rescheduled_from,rescheduled_by,unassigned_from,unassigned_by,removed_from,removed_by,assign_reason,reassign_reason,reschedule_reason,unassign_reason,remove_reason,assigned_distance
210304,"2023-08-20 10:47:04","2023-08-20 10:47:34",20015854,2,subash.gurung,"2023-08-19 13:51:46","2023-08-19 15:00:00","2023-08-19 14:45:00","2023-08-20 10:47:04",,"2023-08-20 10:47:34",,,,,,,,,,KAPAN,,qcp,,,,,,,,,,,,,,,466
210291,"2023-08-20 10:43:04","2023-08-20 11:31:22",8068393,1,prakash.subedi,"2023-08-20 09:39:08","2023-08-20 09:43:00","2023-08-20 09:28:00","2023-08-20 10:43:04",,"2023-08-20 10:44:53","2023-08-20 10:53:19",,,,"2023-08-20 11:10:42","2023-08-20 11:31:21",,,,RASTRABANKCHOWK,,qcp,,,,,,,,,,,,,,,612
210325,"2023-08-20 10:55:03","2023-08-20 11:57:19",8068429,1,sumin.rana,"2023-08-20 09:46:57","2023-08-20 10:30:00","2023-08-20 10:15:00","2023-08-20 10:55:03",,"2023-08-20 10:55:25","2023-08-20 11:04:03",,,,"2023-08-20 11:45:53","2023-08-20 11:57:18",,,,RASTRABANKCHOWK,,qcp,,,,,,,,,,,,,,,1365
210317,"2023-08-20 10:52:18","2023-08-20 10:52:48",8069002,1,santabahadur.majhi,"2023-08-20 10:49:27","2023-08-20 11:00:00","2023-08-20 10:45:00","2023-08-20 10:52:18",,"2023-08-20 10:52:48",,,,,,,,,,DHUNGEDHARA,,qcp,,,,,,,,,,,,,,,312
210292,"2023-08-20 10:43:05","2023-08-20 10:54:56",8066001,1,sumin.rana,"2023-08-18 19:33:18","2023-08-19 09:00:00","2023-08-20 09:45:00","2023-08-20 10:43:05",,"2023-08-20 10:43:20","2023-08-20 10:53:51","2023-08-20 10:54:55","2023-08-20 14:30:00",,,,,,,RASTRABANKCHOWK,,qcp,,,,task-ticketing,sumin.rana,,,,,,,"Customer requested to reschedule the field visit time.",,,2411
210290,"2023-08-20 10:42:34","2023-08-20 11:09:20",20020054,2,anup.sunar,"2023-08-19 19:07:57","2023-08-20 07:00:00","2023-08-20 06:45:00","2023-08-20 10:42:34",,"2023-08-20 10:43:17","2023-08-20 10:43:56",,,,"2023-08-20 11:02:17","2023-08-20 11:09:20",,,,AMARSINGHCHOWK,,qcp-dashboard,bikram.poudel,,,,,,,,,"Some other task is a priority",,,,,1045
210293,"2023-08-20 10:43:06","2023-08-20 11:49:36",20023782,2,jiwan.tamang,"2023-08-20 08:40:50","2023-08-20 10:00:00","2023-08-20 09:45:00","2023-08-20 10:43:06",,"2023-08-20 10:43:26","2023-08-20 10:50:09",,,,"2023-08-20 11:35:44","2023-08-20 11:49:36",,,,SITAPAILA,,qcp,,,,,,,,,,,,,,,332
210324,"2023-08-20 10:54:07","2023-08-20 11:08:40",20025094,2,saroj.mijar,"2023-08-20 10:07:44","2023-08-20 11:00:00","2023-08-20 10:45:00","2023-08-20 10:54:07",,"2023-08-20 10:54:28","2023-08-20 11:08:39",,,,,,,,,NEWBANESHWOR,,qcp,,,,,,,,,,,,,,,1925
210310,"2023-08-20 10:49:06","2023-08-20 10:50:07",20016933,2,subash.gurung,"2023-08-19 14:59:49","2023-08-19 15:30:00","2023-08-19 15:15:00","2023-08-20 10:49:06",,"2023-08-20 10:50:07",,,,,,,,,,KAPAN,,qcp,,,,,,,,,,,,,,,1239
210313,"2023-08-20 10:50:08","2023-08-20 10:50:08",8062950,3,narottam.bhetuwal,"2023-08-18 12:00:59","2023-08-18 12:30:00","2023-08-18 12:15:00","2023-08-20 10:50:08",,,,,,,,,,,,DHOLAHITI,,qcp,,,,,,,,,,,,,,,1013
210294,"2023-08-20 10:43:07","2023-08-20 12:02:59",20019331,2,aashish.darshandhari,"2023-08-19 18:00:03","2023-08-20 10:00:00","2023-08-20 09:45:00","2023-08-20 10:43:07",,"2023-08-20 10:43:35","2023-08-20 11:43:04",,,,"2023-08-20 11:54:21","2023-08-20 12:02:59",,,,BALUWATAR,,qcp,,,,,,,,,,,,,,,896
210300,"2023-08-20 10:45:08","2023-08-20 11:36:59",8067321,1,devraj.bk,"2023-08-19 14:55:12","2023-08-19 17:00:00","2023-08-20 10:45:00","2023-08-20 10:45:08",,"2023-08-20 10:45:52","2023-08-20 11:20:34",,,"2023-08-20 11:36:59",,,,,,NEWBANESHWOR,,qcp,,int-mobile-app,devraj.bk,,,,,,,,,,,,779
210309,"2023-08-20 10:49:04","2023-08-20 10:50:18",8067586,1,krishnaprakash.sah,"2023-08-19 17:09:12","2023-08-20 12:00:00","2023-08-20 10:25:00","2023-08-20 10:49:04",,"2023-08-20 10:50:18",,,,,,,,,,JANAKPUR,,qcp,,,,,,,,,,,,,,,1492
210314,"2023-08-20 10:50:37","2023-08-20 12:31:32",20024474,2,manandhar.niraj,"2023-08-20 09:26:54","2023-08-20 09:26:00","2023-08-20 09:20:16","2023-08-20 10:50:37",,"2023-08-20 10:50:57","2023-08-20 11:11:05",,,,"2023-08-20 12:21:51","2023-08-20 12:31:31",,,,DHOLAHITI,,qcp-dashboard,aashish.sth,,,,,,,,,"Bike puncture",,,,,548
210322,"2023-08-20 10:54:05","2023-08-20 11:15:15",20025842,2,arunlal.shrestha,"2023-08-20 10:42:17","2023-08-20 10:42:00","2023-08-20 10:27:38","2023-08-20 10:54:05",,"2023-08-20 10:54:21",,"2023-08-20 11:15:15","2023-08-20 16:30:00",,,,,,,SALLAGHARI,,qcp,,,,int-mobile-app,arunlal.shrestha,,,,,,,"Customer requested to reschedule the field visit time.",,,320
210321,"2023-08-20 10:54:04","2023-08-20 11:42:21",20017629,2,dhanraj.mashrangi,"2023-08-19 15:50:16","2023-08-19 15:50:00","2023-08-19 15:41:31","2023-08-20 10:54:04",,"2023-08-20 10:54:41","2023-08-20 11:17:03",,,,"2023-08-20 11:37:46","2023-08-20 11:42:21",,,,BUTWAL,,qcp,,,,,,,,,,,,,,,1983
210318,"2023-08-20 10:53:04","2023-08-20 12:28:48",8068269,1,aakash.baniya,"2023-08-20 09:13:45","2023-08-20 11:00:00","2023-08-20 10:45:00","2023-08-20 10:53:04",,"2023-08-20 10:56:22","2023-08-20 11:50:57",,,,"2023-08-20 12:15:19","2023-08-20 12:28:48",,,,LEKHNATH,,qcp,,,,,,,,,,,,,,,4887
210328,"2023-08-20 10:55:05","2023-08-20 12:24:07",20023973,2,ramesh.pandey,"2023-08-20 08:53:42","2023-08-20 08:53:00","2023-08-20 08:44:01","2023-08-20 10:55:05",,"2023-08-20 10:55:36","2023-08-20 12:18:46",,,,"2023-08-20 12:22:53","2023-08-20 12:24:07",,,,SATUNGAL,,qcp,,,,,,,,,,,,,,,310
210308,"2023-08-20 10:48:50","2023-08-20 11:13:50",20017025,2,dinesh.karki,"2023-08-19 15:05:40","2023-08-19 16:00:00","2023-08-19 15:45:00","2023-08-20 10:48:50",,"2023-08-20 10:49:24","2023-08-20 10:50:06",,,,"2023-08-20 11:08:01","2023-08-20 11:13:50",,,,DHOLAHITI,,qcp-dashboard,aashish.sth,,,,,,,,,"Bike puncture",,,,,9
210315,"2023-08-20 10:51:06","2023-08-20 10:54:33",20017127,2,subash.gurung,"2023-08-19 15:16:31","2023-08-19 15:30:00","2023-08-19 15:15:00","2023-08-20 10:51:06",,"2023-08-20 10:52:06",,,,,"2023-08-20 10:54:32",,,,,KAPAN,,qcp,,,,,,,,,,,,,,,505
210307,"2023-08-20 10:48:05","2023-08-20 10:54:34",20017204,2,binod.maharjan,"2023-08-19 15:21:49","2023-08-19 15:21:00","2023-08-19 15:07:53","2023-08-20 10:48:05",,"2023-08-20 10:49:20",,,,,"2023-08-20 10:54:34",,,,,KAPAN,,qcp,,,,,,,,,,,,,,,890
210327,"2023-08-20 10:55:04","2023-08-20 12:11:47",8062868,1,depesh39.maharjan,"2023-08-18 11:54:02","2023-08-18 13:00:00","2023-08-20 10:45:00","2023-08-20 10:55:04",,"2023-08-20 10:56:08","2023-08-20 11:43:44",,,,"2023-08-20 11:59:52","2023-08-20 12:11:47",,,,KALIMATI,,qcp,,,,,,,,,,,,,,,1396
210312,"2023-08-20 10:49:15","2023-08-20 11:52:20",8006935,1,bikesh.ranamagar,"2023-08-07 12:41:09","2023-08-07 12:45:00","2023-08-20 09:45:00","2023-08-20 10:49:15",,"2023-08-20 10:49:39","2023-08-20 10:53:24",,,,"2023-08-20 11:50:07","2023-08-20 11:52:19",,,,DAMAULI,,qcp-dashboard,harinarayan.regmi,,,,,,,,,"App not working",,,,,4196
210329,"2023-08-20 10:55:05","2023-08-20 10:55:30",20017313,2,subash.gurung,"2023-08-19 15:30:00","2023-08-19 15:36:00","2023-08-19 15:22:04","2023-08-20 10:55:05",,"2023-08-20 10:55:30",,,,,,,,,,KAPAN,,qcp,,,,,,,,,,,,,,,1161
210330,"2023-08-20 10:55:07","2023-08-20 10:56:27",20017535,2,binod.maharjan,"2023-08-19 15:48:00","2023-08-19 15:48:00","2023-08-19 15:33:42","2023-08-20 10:55:07",,"2023-08-20 10:56:27",,,,,,,,,,KAPAN,,qcp,,,,,,,,,,,,,,,1412
210088,"2023-08-20 09:47:03","2023-08-20 10:58:13",20019625,2,rakesh.shrestha,"2023-08-19 18:29:18","2023-08-20 09:00:00","2023-08-20 08:45:00","2023-08-20 09:47:03",,"2023-08-20 09:47:52","2023-08-20 10:05:39",,,,"2023-08-20 10:52:50","2023-08-20 10:58:13",,,,KALDHARA,,qcp,,,,,,,,,,,,,,,959
210302,"2023-08-20 10:47:03","2023-08-20 10:59:41",8056098,3,krishna.magar2,"2023-08-17 11:29:34","2023-08-17 13:00:00","2023-08-20 09:45:00","2023-08-20 10:47:03",,"2023-08-20 10:50:09",,,,"2023-08-20 10:59:41",,,,,,DAMAULI,,qcp,,task-ticketing,saroj1.maharjan,,,,,,,,"Accident/Personal Emergency",,,,4364
210360,"2023-08-20 11:10:05","2023-08-20 11:45:51",19998583,2,roshan.bansi,"2023-08-18 09:12:00","2023-08-20 09:48:00","2023-08-20 09:33:57","2023-08-20 11:10:05",,"2023-08-20 11:10:29","2023-08-20 11:26:05",,,,"2023-08-20 11:32:42","2023-08-20 11:45:50",,,,LEKHNATH,,qcp,,,,,,,,,,,,,,,3105
210179,"2023-08-20 10:14:06","2023-08-20 10:57:04",20024690,2,sushil.shahi,"2023-08-20 09:40:12","2023-08-20 09:40:00","2023-08-20 09:31:36","2023-08-20 10:14:06",,"2023-08-20 10:14:30",,"2023-08-20 10:30:52","2023-08-20 12:30:00","2023-08-20 10:57:04",,,,,,BAGAR,,qcp,,esupport,sujan.charmakar,int-mobile-app,sushil.shahi,,,,,,After12,"Customer requested to reschedule the field visit time.",,,1075
210333,"2023-08-20 10:57:12","2023-08-20 10:57:39",20017607,2,subash.gurung,"2023-08-19 15:48:50","2023-08-19 15:48:00","2023-08-19 15:39:34","2023-08-20 10:57:12",,"2023-08-20 10:57:39",,,,,,,,,,KAPAN,,qcp,,,,,,,,,,,,,,,516
210365,"2023-08-20 11:12:08","2023-08-20 12:09:21",8069152,1,govinda.khatri,"2023-08-20 11:01:21","2023-08-20 11:15:00","2023-08-20 11:00:00","2023-08-20 11:12:08",,"2023-08-20 11:12:28","2023-08-20 11:24:01",,,,"2023-08-20 11:50:01","2023-08-20 12:09:21",,,,NEWBANESHWOR,,qcp,,,,,,,,,,,,,,,1384
210337,"2023-08-20 10:59:06","2023-08-20 10:59:06",8068934,1,aashish.bhujel,"2023-08-20 10:43:54","2023-08-20 10:45:00","2023-08-20 10:30:00","2023-08-20 10:59:06",,,,,,,,,,,,PEPSICOLA,,qcp,,,,,,,,,,,,,,,2960
210363,"2023-08-20 11:11:12","2023-08-20 11:48:31",20025677,2,roshan.deula,"2023-08-20 10:29:05","2023-08-20 10:29:00","2023-08-20 10:19:39","2023-08-20 11:11:12",,"2023-08-20 11:11:35","2023-08-20 11:27:04",,,,"2023-08-20 11:44:53","2023-08-20 11:48:31",,,,KALIMATI,,qcp,,,,,,,,,,,,,,,122
210336,"2023-08-20 10:59:06","2023-08-20 10:59:37",20017180,2,subash.gurung,"2023-08-19 15:20:30","2023-08-19 16:00:00","2023-08-19 15:45:00","2023-08-20 10:59:06",,"2023-08-20 10:59:37",,,,,,,,,,KAPAN,,qcp,,,,,,,,,,,,,,,605
210323,"2023-08-20 10:54:05","2023-08-20 11:00:15",20013068,2,sunil.kharbind,"2023-08-19 10:52:42","2023-08-19 11:30:00","2023-08-20 08:45:00","2023-08-20 10:54:05",,"2023-08-20 10:54:43",,"2023-08-20 11:00:15","2023-08-21 07:30:00",,,,,,,BUTWAL,,qcp,,,,int-mobile-app,sunil.kharbind,,,,,,,"Customer requested to reschedule the field visit time.",,,1610
210369,"2023-08-20 11:13:10","2023-08-20 13:10:50",20025709,2,parshuram.bhattarai,"2023-08-20 10:30:24","2023-08-20 12:30:00","2023-08-20 11:00:00","2023-08-20 11:13:10",,"2023-08-20 11:14:15","2023-08-20 11:31:04",,,,"2023-08-20 13:00:45","2023-08-20 13:10:50",,,,NEWBANESHWOR,,qcp,,,,,,,,,,,,,,,2110
210355,"2023-08-20 11:05:06","2023-08-20 12:07:38",8068934,1,aashish.bhujel,"2023-08-20 10:43:54","2023-08-20 10:45:00","2023-08-20 10:30:00","2023-08-20 11:05:06",,"2023-08-20 11:05:34","2023-08-20 11:56:55",,,,"2023-08-20 12:03:15","2023-08-20 12:07:38",,,,PEPSICOLA,,qcp,,,,,,,,,,,,,,,2960
210228,"2023-08-20 10:25:06","2023-08-20 11:00:49",8068678,4,dawa.chhiring,"2023-08-20 10:20:58","2023-08-20 11:00:00","2023-08-20 10:45:00","2023-08-20 10:25:06",,"2023-08-20 10:26:49","2023-08-20 10:37:56",,,,,"2023-08-20 11:00:49",,,,NEWBANESHWOR,,qcp-dashboard,subhash.tharu,,,,,,,,,"System Error",,,,,266
210343,"2023-08-20 11:01:06","2023-08-20 11:01:36",20017221,2,subash.gurung,"2023-08-19 15:17:31","2023-08-19 16:00:00","2023-08-19 15:45:00","2023-08-20 11:01:06",,"2023-08-20 11:01:36",,,,,,,,,,KAPAN,,qcp,,,,,,,,,,,,,,,508
210344,"2023-08-20 11:01:09","2023-08-20 11:01:38",8063991,5,anish.bk5,"2023-08-18 13:57:04","2023-08-18 13:59:00","2023-08-18 13:44:00","2023-08-20 11:01:09",,"2023-08-20 11:01:38",,,,,,,,,,AMARSINGHCHOWK,,qcp,,,,,,,,,,,,,,,416
210335,"2023-08-20 10:58:42","2023-08-20 11:45:57",20026166,2,prakash.magar,"2023-08-20 10:58:13","2023-08-20 10:58:00","2023-08-20 10:43:22","2023-08-20 10:58:42",,"2023-08-20 10:59:14","2023-08-20 11:33:21",,,,"2023-08-20 11:34:08","2023-08-20 11:45:57",,,,GATTHAGHAR,,qcp-dashboard,ajit.bhandari,,,,,,,,,"Some other task is a priority",,,,,1179
210338,"2023-08-20 11:00:05","2023-08-20 11:02:06",8068059,1,krishna.magar2,"2023-08-20 08:26:58","2023-08-20 08:30:00","2023-08-20 09:45:00","2023-08-20 11:00:05",,"2023-08-20 11:02:06",,,,,,,,,,DAMAULI,,qcp,,,,,,,,,,,,,,,5833
210364,"2023-08-20 11:11:13","2023-08-20 13:00:23",8064835,3,milan.karki1,"2023-08-18 15:44:23","2023-08-18 16:00:00","2023-08-20 10:55:00","2023-08-20 11:11:13",,"2023-08-20 11:11:39","2023-08-20 12:41:36",,,,"2023-08-20 12:43:40","2023-08-20 13:00:23",,,,BANSBARI,,qcp,,,,,,,,,,,,,,,3044
210362,"2023-08-20 11:11:11","2023-08-20 14:02:02",8034965,1,krishna.magar2,"2023-08-13 12:32:22","2023-08-14 13:00:00","2023-08-20 10:52:00","2023-08-20 11:11:11",,"2023-08-20 11:11:54","2023-08-20 12:35:38",,,,"2023-08-20 13:32:13","2023-08-20 14:02:01",,,,DAMAULI,,qcp,,,,,,,,,,,,,,,4133
210351,"2023-08-20 11:04:11","2023-08-20 11:52:52",20021802,2,surendra.gurung5,"2023-08-19 21:39:00","2023-08-20 07:46:00","2023-08-20 07:31:20","2023-08-20 11:04:11",,"2023-08-20 11:04:31","2023-08-20 11:28:17",,,,"2023-08-20 11:52:35","2023-08-20 11:52:52",,,,BAGAR,,qcp-dashboard,roshni.budathoki,,,,,,,,,"Some other task is a priority",,,,,3177
210348,"2023-08-20 11:03:05","2023-08-20 11:03:32",20021081,2,roshan.bansi,"2023-08-19 20:35:05","2023-08-20 08:30:00","2023-08-20 08:15:00","2023-08-20 11:03:05",,"2023-08-20 11:03:32",,,,,,,,,,LEKHNATH,,qcp,,,,,,,,,,,,,,,4362
210346,"2023-08-20 11:03:03","2023-08-20 11:28:25",20020201,2,subas.thapa,"2023-08-19 19:16:57","2023-08-20 09:00:00","2023-08-20 08:45:00","2023-08-20 11:03:03",,"2023-08-20 11:03:26","2023-08-20 11:18:05",,,,"2023-08-20 11:27:58","2023-08-20 11:28:25",,,,SALLAGHARI,,qcp,,,,,,,,,,,,,,,1389
210350,"2023-08-20 11:04:06","2023-08-20 11:04:42",8068750,1,anil.bista,"2023-08-20 10:27:30","2023-08-20 11:00:00","2023-08-20 10:45:00","2023-08-20 11:04:06",,"2023-08-20 11:04:42",,,,,,,,,,KOTESHWOR,,qcp,,,,,,,,,,,,,,,1084
210349,"2023-08-20 11:03:46","2023-08-20 11:11:01",8065937,3,krishna.magar2,"2023-08-18 18:32:03","2023-08-21 10:00:00","2023-08-21 09:45:00","2023-08-20 11:03:46",,"2023-08-20 11:04:25","2023-08-20 11:08:47","2023-08-20 11:11:01","2023-08-21 10:00:00",,,,,,,DAMAULI,,qcp-dashboard,harinarayan.regmi,,,task-ticketing,krishna.magar2,,,,,"App not working",,"Customer requested to reschedule the field visit time.",,,965
210352,"2023-08-20 11:05:04","2023-08-20 12:24:31",20024146,2,raju.shrestha3,"2023-08-20 09:10:06","2023-08-20 09:10:00","2023-08-20 08:55:15","2023-08-20 11:05:04",,"2023-08-20 11:05:37","2023-08-20 11:54:08",,,,"2023-08-20 12:11:04","2023-08-20 12:24:31",,,,BOUDDHA,,qcp-dashboard,binayak.acharya,,,,,,,,,"Some other task is a priority",,,,,662
210356,"2023-08-20 11:06:49","2023-08-20 12:17:57",20023271,2,bishal.shahi,"2023-08-20 08:09:30","2023-08-20 10:30:00","2023-08-20 10:15:00","2023-08-20 11:06:49",,"2023-08-20 11:10:40","2023-08-20 11:35:04",,,,"2023-08-20 12:08:30","2023-08-20 12:17:57",,,,KIRTIPUR,,qcp-dashboard,subhash.tharu,,,,,,,,,"Some other task is a priority",,,,,677
210339,"2023-08-20 11:00:06","2023-08-20 12:06:23",8068830,3,kushal.bhujel5,"2023-08-20 10:35:15","2023-08-20 10:45:00","2023-08-20 10:30:00","2023-08-20 11:00:06",,"2023-08-20 11:00:34","2023-08-20 12:06:23",,,,,,,,,BAGAR,,qcp,,,,,,,,,,,,,,,1064
210340,"2023-08-20 11:00:06","2023-08-20 11:08:44",8069115,3,hari.gyawali,"2023-08-20 10:59:59","2023-08-20 11:00:00","2023-08-20 10:45:00","2023-08-20 11:00:06",,"2023-08-20 11:00:29",,,,"2023-08-20 11:08:44",,,,,,KOTESHWOR,,qcp,,task-ticketing,subhash.tharu,,,,,,,,"System Error",,,,1149
210347,"2023-08-20 11:03:04","2023-08-20 12:16:24",20023954,2,deepak.pun,"2023-08-20 08:57:41","2023-08-20 08:57:00","2023-08-20 08:43:22","2023-08-20 11:03:04",,"2023-08-20 11:03:29","2023-08-20 11:15:57",,,,"2023-08-20 12:04:44","2023-08-20 12:16:24",,,,RASTRABANKCHOWK,,qcp,,,,,,,,,,,,,,,1619
210357,"2023-08-20 11:07:05","2023-08-20 13:09:37",20019823,2,mohan.magar,"2023-08-19 18:45:25","2023-08-20 10:00:00","2023-08-20 09:45:00","2023-08-20 11:07:05",,"2023-08-20 11:07:29","2023-08-20 11:43:03",,,,"2023-08-20 13:02:46","2023-08-20 13:09:37",,,,BALUWATAR,,qcp,,,,,,,,,,,,,,,1808
210354,"2023-08-20 11:05:06","2023-08-20 11:10:48",8067812,1,roshan.deula,"2023-08-19 22:50:13","2023-08-19 22:50:13","2023-08-20 10:45:00","2023-08-20 11:05:06",,"2023-08-20 11:05:22",,,,"2023-08-20 11:10:48",,,,,,KALIMATI,,qcp,,task-ticketing,subhash.tharu,,,,,,,,"System Error",,,,2960
210358,"2023-08-20 11:08:06","2023-08-20 11:10:56",20017242,2,subash.gurung,"2023-08-19 15:19:23","2023-08-19 16:00:00","2023-08-19 15:45:00","2023-08-20 11:08:06",,"2023-08-20 11:10:56",,,,,,,,,,KAPAN,,qcp,,,,,,,,,,,,,,,1124
210341,"2023-08-20 11:00:07","2023-08-20 11:11:02",20025764,2,govinda.khatri,"2023-08-20 10:37:53","2023-08-20 12:00:00","2023-08-20 10:45:00","2023-08-20 11:00:07",,"2023-08-20 11:00:32",,,,"2023-08-20 11:11:02",,,,,,NEWBANESHWOR,,qcp,,esupport,bibash.timalsina1,,,,,,,,,,,,333
210295,"2023-08-20 10:44:03","2023-08-20 11:40:27",20020103,2,umesh.rana,"2023-08-19 19:07:11","2023-08-20 10:30:00","2023-08-20 10:15:00","2023-08-20 10:44:03",,"2023-08-20 10:44:23","2023-08-20 11:00:44",,,,"2023-08-20 11:01:06","2023-08-20 11:40:26",,,,MAHENDRAPOOL,,qcp,,,,,,,,,,,,,,,1261
210334,"2023-08-20 10:58:05","2023-08-20 11:31:59",20026083,2,ashok.tamang,"2023-08-20 10:48:46","2023-08-20 10:48:00","2023-08-20 10:39:45","2023-08-20 10:58:05",,"2023-08-20 10:58:25","2023-08-20 11:13:03",,,,"2023-08-20 11:21:04","2023-08-20 11:31:59",,,,SITAPAILA,,qcp,,,,,,,,,,,,,,,633
210361,"2023-08-20 11:10:06","2023-08-20 12:29:32",8068872,3,binod.bk,"2023-08-20 10:38:52","2023-08-20 11:00:00","2023-08-20 10:45:00","2023-08-20 11:10:06",,"2023-08-20 11:11:10","2023-08-20 12:14:54",,,,"2023-08-20 12:16:02","2023-08-20 12:29:31",,,,MANBHAWAN,,qcp,,,,,,,,,,,,,,,1430
210366,"2023-08-20 11:12:09","2023-08-20 12:48:49",8067812,1,shaksham.shrestha,"2023-08-19 22:50:13","2023-08-19 22:50:13","2023-08-20 11:00:02","2023-08-20 11:12:09",,"2023-08-20 11:12:50","2023-08-20 11:49:40",,,,"2023-08-20 12:34:52","2023-08-20 12:48:49",,,,MANBHAWAN,,qcp,,,,,,,,,,,,,,,919
210367,"2023-08-20 11:12:14","2023-08-20 11:12:14",20026325,2,dilipk.chaudhary,"2023-08-20 11:01:22","2023-08-20 11:01:00","2023-08-20 10:51:51","2023-08-20 11:12:14",,,,,,,,,,,,DAMAULI,,qcp-dashboard,sujan.maharjan,,,,,,,,,"Some other task is a priority",,,,,186
210342,"2023-08-20 11:01:05","2023-08-20 11:24:03",20024159,2,sunil.kharbind,"2023-08-20 09:05:38","2023-08-20 09:05:00","2023-08-20 08:56:08","2023-08-20 11:01:05",,"2023-08-20 11:01:43","2023-08-20 11:24:03",,,,,,,,,BUTWAL,,qcp,,,,,,,,,,,,,,,1447
210332,"2023-08-20 10:57:10","2023-08-20 12:22:58",8066453,1,krishnaprakash.sah,"2023-08-19 10:31:30","2023-08-19 12:00:00","2023-08-20 10:45:00","2023-08-20 10:57:10",,"2023-08-20 10:57:39","2023-08-20 11:22:27",,,,"2023-08-20 11:58:37","2023-08-20 12:22:58",,,,JANAKPUR,,qcp,,,,,,,,,,,,,,,1069
210345,"2023-08-20 11:02:05","2023-08-20 12:09:20",8069002,1,santabahadur.majhi,"2023-08-20 10:49:27","2023-08-20 11:00:00","2023-08-20 10:47:00","2023-08-20 11:02:05",,"2023-08-20 11:02:40","2023-08-20 11:36:59",,,,"2023-08-20 11:50:52","2023-08-20 12:09:20",,,,DHUNGEDHARA,,qcp,,,,,,,,,,,,,,,312
210353,"2023-08-20 11:05:04","2023-08-20 11:41:14",20025623,2,sukhdev.malla,"2023-08-20 10:26:47","2023-08-20 11:00:00","2023-08-20 10:45:00","2023-08-20 11:05:04",,"2023-08-20 11:06:09","2023-08-20 11:27:56",,,,"2023-08-20 11:35:57","2023-08-20 11:41:14",,,,BHAIRAHAWA,,qcp,,,,,,,,,,,,,,,739
210385,"2023-08-20 11:16:05","2023-08-20 12:53:56",8068210,1,jitendra.ram,"2023-08-20 09:01:50","2023-08-20 11:00:00","2023-08-20 10:45:00","2023-08-20 11:16:05",,"2023-08-20 11:16:37","2023-08-20 12:25:56",,,,"2023-08-20 12:31:38","2023-08-20 12:53:56",,,,JANAKPUR,,qcp,,,,,,,,,,,,,,,11781
210263,"2023-08-20 10:32:38","2023-08-20 11:13:59",20025606,2,shrestha.dipak,"2023-08-20 10:31:25","2023-08-20 10:31:00","2023-08-20 10:16:33","2023-08-20 10:32:38",,"2023-08-20 10:35:02","2023-08-20 10:36:06",,,,"2023-08-20 11:00:19","2023-08-20 11:13:59",,,,GATTHAGHAR,,qcp-dashboard,ajit.bhandari,,,,,,,,,"Some other task is a priority",,,,,18
210375,"2023-08-20 11:14:06","2023-08-20 11:14:06",20010975,2,shrestha.dipak,"2023-08-19 08:24:31","2023-08-19 09:00:00","2023-08-19 08:45:00","2023-08-20 11:14:06",,,,,,,,,,,,GATTHAGHAR,,qcp,,,,,,,,,,,,,,,1278
210371,"2023-08-20 11:13:12","2023-08-20 11:14:06",20024688,2,khem.joshi,"2023-08-20 09:44:57","2023-08-20 11:00:00","2023-08-20 10:45:00","2023-08-20 11:13:12",,"2023-08-20 11:14:06",,,,,,,,,,BANSBARI,,qcp,,,,,,,,,,,,,,,5435
210392,"2023-08-20 11:17:09","2023-08-20 13:00:11",8068736,3,minkaji.baram,"2023-08-20 10:26:07","2023-08-20 10:30:00","2023-08-20 10:15:00","2023-08-20 11:17:09",,"2023-08-20 11:17:28","2023-08-20 12:29:11",,,,"2023-08-20 12:30:33","2023-08-20 13:00:11",,,,IMADOL,,qcp,,,,,,,,,,,,,,,3245
210380,"2023-08-20 11:15:07","2023-08-20 12:16:23",20016706,2,sujan.pahari,"2023-08-19 14:48:00","2023-08-19 15:30:00","2023-08-20 10:15:00","2023-08-20 11:15:07",,"2023-08-20 11:15:44","2023-08-20 11:37:06",,,,"2023-08-20 12:11:29","2023-08-20 12:16:23",,,,MANBHAWAN,,qcp,,,,,,,,,,,,,,,801
210402,"2023-08-20 11:20:18","2023-08-20 12:27:48",8068114,1,chirikaji.maharjan,"2023-08-20 08:40:41","2023-08-20 09:15:00","2023-08-20 10:45:00","2023-08-20 11:20:18",,"2023-08-20 11:21:19","2023-08-20 11:45:41",,,,"2023-08-20 12:13:38","2023-08-20 12:27:48",,,,IMADOL,,qcp,,,,,,,,,,,,,,,3641
210376,"2023-08-20 11:14:10","2023-08-20 11:14:43",20019614,2,krishna.bharati,"2023-08-19 18:28:02","2023-08-20 08:30:00","2023-08-20 08:15:00","2023-08-20 11:14:10",,"2023-08-20 11:14:43",,,,,,,,,,JANAKPUR,,qcp,,,,,,,,,,,,,,,6890
